#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a Generic Table with these header lines unmodified.
#ID, version, HIP, TYC, UCAC, TWOMASS, SDSS, ALLWISE, GAIA, APASS, KIC, objType, typeSrc, ra, dec, POSflag, pmRA, e_pmRA, pmDEC, e_pmDEC, PMflag, plx, e_plx, PARflag, gallong, gallat, eclong, eclat, Bmag, e_Bmag, Vmag, e_Vmag, umag, e_umag, gmag, e_gmag, rmag, e_rmag, imag, e_imag, zmag, e_zmag, Jmag, e_Jmag, Hmag, e_Hmag, Kmag, e_Kmag, TWOMflag, prox, w1mag, e_w1mag, w2mag, e_w2mag, w3mag, e_w3mag, w4mag, e_w4mag, GAIAmag, e_GAIAmag, Tmag, e_Tmag, TESSflag, SPFlag, Teff, e_Teff, logg, e_logg, MH, e_MH, rad, e_rad, mass, e_mass, rho, e_rho, lumclass, lum, e_lum, d, e_d, ebv, e_ebv, numcont, contratio, disposition, duplicate_id, priority, objID, splist, objID1, cx, cy, cz, htmID, distance
#@string, string, int, string, string, string, string, string, string, string, int, string, string, ra, dec, string, string, string, string, string, string, string, string, string, float, float, float, float, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, string, int, string, string, string, string, string, string, string, float, float, float, string, float
ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,objID,splist,objID1,cx,cy,cz,htmID,distance
309792043,20180610,24929,8878-00413-1,147-005414,05202820-6046475,,J052028.19-604647.1,4761030002769677568,29834824,,STAR,2mass,80.117507,-60.77987,tmgaia,-5.00545,0.029455,29.654,0.0314223,tgas,6.11455,0.280896,tgas,269.834175,-34.465875,48.312635,-82.762814,7.249,NaN,7.09,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.829,0.023,6.83,0.04,6.787,0.021,AAA-111-111-000-0-0,22.4,6.751,0.064,6.746,0.022,6.803,0.016,6.733,0.054,7.08691,0.000345996,6.99,0.018,gaiaj,tplx,8482,226,3.8919,0.322396,NaN,NaN,2.72397,0.35523,2.10803,0.39949,0.104297,0.0408036,DWARF,34.6013,9.024637,163.5444,10.9923,0.027575,NaN,33,0.002933167,,,0.005691092,189341832,planetcandidate,189341832,0.0837830512954653,0.48092281426278,-0.87275062133303,9187084263099,434.476651050976
149631289,20180610,27568,8896-00126-1,140-006445,05501869-6204488,,J055018.62-620449.0,4758378702277101184,29849690,,STAR,2mass,87.57787,-62.080233,tmgaia,-35.5138,0.0395166,-34.1816,0.0511777,tgas,12.6593,0.258817,tgas,271.189628,-30.846658,75.718149,-85.399094,8.237,0.026,7.84,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.074,0.019,6.924,0.029,6.863,0.02,AAA-111-111-000-0-0,16.1,6.842,0.065,6.833,0.02,6.862,0.015,6.801,0.054,7.72506,0.000345996,7.452,0.017,gaiaj,tplx,6856,203,4.28694,0.322231,NaN,NaN,1.45062,0.159717,1.48463,0.34926,0.486359,0.160648,DWARF,4.188758,0.9223861,78.99353,2.47236,0.0486084,NaN,38,0.006744953,,,0.0132321,191436805,planetcandidate,191436805,0.0197883250261638,0.467816355325014,-0.883604142069897,9189292869290,276.311178799506
149161075,20180610,25459,8887-00019-1,129-005790,05264143-6419275,,J052641.46-641927.3,4661126555203583104,29837832,,STAR,2mass,81.672649,-64.32431,tmgaia,10.4483,0.0351921,26.1369,0.0399767,tgas,4.81221,0.252052,tgas,273.994833,-33.389257,29.03356,-85.884358,7.381,NaN,7.48,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.403,0.027,7.401,0.023,7.401,0.031,AAA-111-111-000-0-0,15.4,7.286,0.034,7.376,0.02,7.398,0.016,7.388,0.061,7.49078,0.000345996,7.472,0.019,gaiaj,tplx,9015,235,3.98676,0.331491,NaN,NaN,2.53803,0.354192,2.27679,0.407188,0.139262,0.0583037,DWARF,38.33109,10.69851,207.8045,NaN,0.0635154,NaN,95,0.008156434,,,0.005666551,189608367,planetcandidate,189608367,0.0627508400571367,0.428708589961039,-0.901260937223921,9188326809376,247.142414653213
55293744,20180610,23781,8881-00671-1,135-005240,05063841-6308550,,J050638.44-630855.2,4664484635514879232,29828253,,STAR,2mass,76.660079,-63.148617,tmgaia,13.0449,0.0384234,-14.4696,0.0386338,tgas,9.37117,0.412274,tgas,272.972378,-35.753296,24.882298,-83.403395,8.231,0.028,7.93,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.231,0.034,7.098,0.042,7.039,0.036,AAA-111-111-000-0-0,33.8,6.937,0.058,6.996,0.02,7.002,0.015,6.939,0.052,7.83323,0.000345996,7.582,0.021,gaiaj,tplx,6900,204,4.10835,0.351056,NaN,NaN,1.79189,0.232754,1.50156,0.354545,0.260981,0.101699,DWARF,6.557129,1.703451,106.7103,5.80596,0.0244495,NaN,58,0.0006005591,,,0.009475789,188398746,planetcandidate,188398746,0.104214608428284,0.439490818737549,-0.892181111454137,9188549680095,395.988032881811
220457967,20180610,23079,8516-02101-1,161-004883,04575813-5758028,,J045758.08-575802.7,4762483110464535552,27236460,,STAR,2mass,74.492215,-57.967449,tmgaia,-32.6155,0.0376879,-4.36174,0.0362339,tgas,3.99991,0.249171,tgas,266.81293,-37.650281,42.883085,-78.840737,7.535,0.057,7.51,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.351,0.024,7.362,0.026,7.289,0.029,AAA-111-111-000-0-0,37.9,7.204,0.036,7.285,0.02,7.321,0.016,7.271,0.064,7.51837,0.000345996,7.463,0.019,gaiaj,tplx,8679,229,3.74736,0.354117,NaN,NaN,3.26643,0.492366,2.1731,0.403719,0.0623533,0.0281965,DWARF,54.54063,16.44239,250.0053,24.375,0.0185383,NaN,32,0.009880766,,,0.003987595,187926680,planetcandidate,187926680,0.141812940111809,0.511091266591055,-0.84774690045508,9208324604664,669.792226611463
149250753,20180610,25781,8887-00024-1,131-006026,05301587-6355397,,J053015.94-635538.8,4757031285139394560,,,STAR,2mass,82.56614,-63.927697,tmgaia,4.89487,0.0227229,59.8773,0.0206983,tgas,8.66459,0.424733,tgas,273.476077,-33.041451,36.806247,-85.927384,6.416,0.024,6.19,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.761,0.023,5.662,0.024,5.606,0.024,AAA-111-111-000-0-0,9.4,5.4,0.153,5.38,0.05,5.624,0.014,5.583,0.031,6.15755,0.000345996,5.998,0.018,gaiaj,tplx,7545.83,45.6695,NaN,NaN,NaN,NaN,3.76613,0.46061,1.71056,0.382329,0.0320223,0.0117493,DWARF,41.42985,10.13401,115.4123,6.92637,0.0556622,NaN,111,0.01633383,,,1,190102457,planetcandidate,190102457,0.0568638701973599,0.435810913990655,-0.89824013911248,9190168410286,244.580691283982
149303648,20180610,25994,8883-01192-1,133-006267,05325288-6327217,,J053252.89-632721.6,4757152609375115648,29840826,,STAR,2mass,83.220357,-63.456043,tmgaia,12.0847,0.04651,12.9032,0.048802,tgas,7.25922,0.224896,tgas,272.887263,-32.792045,44.194949,-85.780331,7.645,NaN,7.44,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.919,0.029,6.851,0.04,6.839,0.034,AAA-111-111-000-0-0,17.5,6.757,0.063,6.774,0.02,6.822,0.015,6.77,0.048,7.37952,0.000345996,7.191,0.02,gaiaj,tplx,7775,216,3.95241,0.313236,NaN,NaN,2.37334,0.274756,1.83952,0.388084,0.137602,0.0477896,DWARF,18.54455,4.293717,137.7558,7.11507,0.051491,NaN,75,0.00121563,,,0.006648318,190291904,planetcandidate,190291904,0.0527552080619817,0.443759438323139,-0.894591777807883,9190175599318,253.418967009597
55501315,20180610,22249,8876-01457-1,143-004650,04472172-6128339,,J044721.85-612833.9,4665580505009329792,29819226,,STAR,2mass,71.84054,-61.476117,tmgaia,47.8135,0.0456269,-24.4064,0.0501294,tgas,13.1904,0.23664,tgas,271.505791,-38.29006,24.174208,-80.611222,7.7,0.026,7.23,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.313,0.018,6.147,0.046,6.049,0.018,AAA-111-111-000-0-0,17.6,6.018,0.118,5.915,0.044,6.033,0.015,6.008,0.04,7.18696,0.000345996,6.816,0.017,gaiaj,tplx,6618,80,NaN,NaN,NaN,NaN,1.9101,0.179928,1.24727,0.220359,0.178975,0.0505773,DWARF,6.305419,1.187918,75.81271,2.19613,0.0200992,NaN,27,0.001476876,,,0.01000561,187180442,planetcandidate,187180442,0.148826735160208,0.453740860951941,-0.878618138900026,9192874023994,563.516224981177
220401810,20180610,21645,8515-01846-1,156-004491,04385408-5858500,,J043854.09-585849.7,4774131852044694528,,,STAR,2mass,69.72534,-58.980563,tmgaia,18.2608,0.0312185,20.855,0.0378532,tgas,5.69183,0.281248,tgas,268.702143,-39.901214,29.88443,-78.114418,7.367,0.024,7.2,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.79,0.021,6.711,0.044,6.642,0.024,AAA-111-111-000-0-0,25.3,6.605,0.073,6.567,0.023,6.639,0.015,6.619,0.038,7.16564,0.000345996,7.016,0.018,gaiaj,tplx,7621,214,3.64331,0.345696,NaN,NaN,3.32952,0.44797,1.77682,0.385601,0.0481392,0.0194306,DWARF,33.69037,9.065737,175.6904,12.6931,0.0175884,NaN,32,5.882649E-05,,,0.004231844,186837019,planetcandidate,186837019,0.178572169324966,0.483400231469288,-0.856992530047966,9194126346548,713.341163667276
350519062,20180610,27062,8527-01324-1,166-006419,05442013-5654579,,J054420.10-565457.6,4765784222328745088,27264808,,STAR,2mass,86.083904,-56.916095,tmgaia,-11.3432,0.0313325,22.6895,0.0367593,tgas,4.83572,0.330636,tgas,265.13512,-31.484893,77.369557,-80.183522,7.568,0.025,7.51,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.383,0.029,7.405,0.038,7.373,0.02,AAA-111-111-000-0-0,33.8,7.376,0.031,7.415,0.02,7.46,0.016,7.334,0.072,7.51305,0.000345996,7.475,0.02,gaiaj,tplx,8937,233,3.97091,0.367224,NaN,NaN,2.57145,0.410209,2.25338,0.409727,0.132526,0.0634233,DWARF,38.003,12.12481,206.7945,19.0921,0.0793815,NaN,47,0.009706965,,,0.005683703,191169453,planetcandidate,191169453,0.0372802692453377,0.544592088820808,-0.837872089473557,9196578180641,589.244304858423
374858533,20180610,27822,8892-00001-1,141-006432,05531473-6150219,,J055314.73-615021.9,,29851366,,STAR,2mass,88.311386,-61.839428,2mass,-2.5,1.3,-2.6,1.3,tycho2,6.26,0.52,hip,270.915356,-30.49847,80.388199,-85.222306,6.903,0.024,6.81,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.661,0.019,6.665,0.027,6.643,0.024,AAA-111-111-000-0-0,58.2,6.622,0.074,6.611,0.024,6.667,0.015,6.707,0.05,NaN,NaN,6.764,0.03,vjk,hplx,8694,230,3.88265,0.40422,NaN,NaN,2.79841,0.502487,2.17791,0.404084,0.0993816,0.0535353,DWARF,40.30844,14.47569,159.744,18.4773,0.0485458,NaN,37,0.00476127,,,0.005585809,191769059,planetcandidate,191769059,0.0139070661500511,0.47173923696705,-0.881628428430506,9189321030213,286.914492914135
55383814,20180610,24004,8886-00040-1,132-005110,05093732-6346387,,J050937.33-634637.6,4664169865949645696,,,STAR,2mass,77.405536,-63.777397,tmgaia,10.0042,0.0471219,87.9347,0.0541847,tgas,8.81733,0.224481,tgas,273.661005,-35.314834,21.937267,-84.038062,8.085,0.027,7.72,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.976,0.02,6.785,0.036,6.758,0.036,AAA-111-111-000-0-0,27.2,6.689,0.04,6.67,0.021,6.716,0.016,6.61,0.045,7.61835,0.000345996,7.349,0.017,gaiaj,tplx,6760,96,NaN,NaN,NaN,NaN,2.22148,0.223462,1.3885,0.306995,0.126654,0.0382209,DWARF,9.284666,1.867917,113.413,4.81944,0.0340144,NaN,59,0.0004941286,,,0.007205103,188627351,planetcandidate,188627351,0.0963470601308468,0.431227680793372,-0.89708412722649,9188803482877,357.89874537413
220456828,20180610,23029,8516-02104-1,160-004864,04570748-5804106,,J045707.46-580409.5,4762522074407409664,27236013,,STAR,2mass,74.281184,-58.069626,tmgaia,-1.42982,0.0254041,96.9371,0.0243101,tgas,10.0878,0.332849,tgas,266.961745,-37.745507,42.109045,-78.863924,7.184,0.025,6.81,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.989,0.026,5.834,0.036,5.741,0.018,AAA-111-111-000-0-0,51.3,5.748,0.132,5.592,0.046,5.736,0.015,5.689,0.03,6.68903,0.000345996,6.395,0.019,gaiaj,tplx,6675.08,51.8119,NaN,NaN,NaN,NaN,2.97609,0.311122,1.34364,0.281139,0.0509735,0.0159864,DWARF,15.8421,3.312283,99.12964,4.40328,0.0204963,NaN,29,0.002908572,,,0.005433928,187736361,planetcandidate,187736361,0.143284615822009,0.509109395638885,-0.848691429284489,9207434079109,668.399478196238
372819370,20180610,21106,8515-01848-1,152-004345,04312368-5946006,,J043123.70-594600.6,4678721936702850176,27223742,,STAR,2mass,67.848705,-59.766853,tmgaia,12.1569,0.0383353,7.12829,0.0376941,tgas,7.94417,0.245577,tgas,270.020741,-40.622057,23.917253,-78.013118,7.208,NaN,7.01,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.595,0.018,6.526,0.034,6.48,0.02,AAA-111-111-000-0-0,41.6,6.441,0.084,6.367,0.025,6.488,0.015,6.428,0.045,6.96914,0.000345996,6.82,0.017,gaiaj,tplx,7735,215,3.88593,0.314172,NaN,NaN,2.55076,0.295111,1.82322,0.387461,0.109858,0.03813,DWARF,20.98337,4.855355,125.8784,6.14319,0.0196415,NaN,25,0.004106282,,,0.006501988,186630455,planetcandidate,186630455,0.189853979516855,0.46635578940236,-0.863983648081673,9193725269502,719.401617495582
382259669,20180610,25807,8526-01023-1,165-006068,05304473-5709361,,J053044.67-570936.2,4766325491286765440,27256033,,STAR,2mass,82.686389,-57.16003,tmgaia,-42.2906,0.0437309,-7.08519,0.0452402,tgas,12.5349,0.222272,tgas,265.394546,-33.336338,66.568684,-80.002471,7.175,0.025,6.96,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.485,0.021,6.411,0.016,6.355,0.026,AAA-111-111-000-0-0,76,6.329,0.081,6.304,0.025,6.374,0.015,6.277,0.042,6.9041,0.000345996,6.735,0.018,gaiaj,tplx,7679,215,4.21958,0.302888,NaN,NaN,1.72627,0.184382,1.8004,0.386595,0.34998,0.112143,DWARF,9.335355,1.994209,79.77724,2.37628,0.0398473,NaN,23,0.0001130647,,,0.01179466,190074944,planetcandidate,190074944,0.0690342134463589,0.537882481212923,-0.840188498956081,9199805988477,600.111334161659
382198917,20180610,25406,8530-01327-1,158-005803,05260428-5833412,,J052604.30-583341.1,4763131238208768128,27253125,,STAR,2mass,81.517846,-58.561466,tmgaia,14.5412,0.0435955,2.64403,0.0419062,tgas,7.65421,0.254064,tgas,267.098872,-33.916358,60.12456,-81.115071,7.592,0.025,7.46,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.197,0.019,7.221,0.038,7.162,0.027,AAA-111-111-000-0-0,15.7,7.148,0.047,7.159,0.02,7.146,0.016,6.801,0.06,7.45441,0.000345996,7.358,0.017,gaiaj,tplx,8541,227,4.24313,0.301656,NaN,NaN,1.82653,0.215216,2.12791,0.400719,0.349199,0.123436,DWARF,15.99496,3.769302,130.6471,6.71014,0.0322026,NaN,36,0.008272459,,,0.009720497,189625614,planetcandidate,189625614,0.0769342819963481,0.515878408141513,-0.853200201750495,9198026832333,533.353309481969
350295056,20180610,26066,8527-01485-1,165-006146,05333450-5704593,,J053334.51-570458.7,4766376343699817856,27257848,,STAR,2mass,83.393784,-57.083144,tmgaia,19.7806,0.0337883,41.3368,0.0383428,tgas,8.6149,0.231651,tgas,265.299494,-32.952875,68.820387,-80.035418,7.102,0.025,6.76,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.043,0.018,5.911,0.038,5.827,0.021,AAA-111-111-000-0-0,27.5,5.824,0.12,5.697,0.045,5.812,0.016,5.738,0.032,6.64723,0.000345996,6.395,0.017,gaiaj,tplx,6890,85,NaN,NaN,NaN,NaN,3.44077,0.346624,1.50802,0.356382,0.0370203,0.0111883,DWARF,24.03715,4.843016,116.078,5.10706,0.0429529,NaN,31,0.02775131,,,0.004352766,190180816,planetcandidate,190180816,0.0625178759551749,0.53981327587128,-0.83946003024514,9199617802680,598.134387695503
30631031,20180610,23294,9165-00777-1,097-005275,05003947-7037264,,J050039.46-703726.0,4655052268857640192,33579598,,STAR,2mass,75.164467,-70.624013,tmgaia,-6.86596,0.0579633,31.3778,0.0556075,tgas,8.03619,0.230176,tgas,282.031878,-34.568263,316.360596,-83.259123,7.918,0.027,7.59,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.972,0.02,6.835,0.026,6.776,0.024,AAA-111-111-000-0-0,16.2,6.743,0.069,6.729,0.022,6.769,0.015,6.686,0.049,7.50849,0.000345996,7.287,0.017,gaiaj,tplx,7128,207,3.909,0.328463,NaN,NaN,2.3168,0.266382,1.58615,0.372012,0.127549,0.0439963,DWARF,12.48368,2.870707,124.4371,5.85516,0.141847,NaN,219,0.007200584,,,0.006863642,188137647,planetcandidate,188137647,0.0849470723921543,0.320706307990524,-0.943361785799642,9314623505219,404.359956495245
370041241,20180610,20529,8875-01192-1,117-003874,04235587-6644137,,J042355.91-664412.9,4668709405863598464,,,STAR,2mass,65.982803,-66.737144,tmgaia,29.0421,0.0311373,62.0522,0.0359725,tgas,10.0875,0.285502,tgas,278.930962,-39.038853,347.90352,-80.537664,7.287,0.025,6.98,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.395,0.021,6.311,0.038,6.214,0.021,AAA-111-111-000-0-0,18.6,6.192,0.104,6.086,0.033,6.234,0.016,6.203,0.04,6.89275,0.000345996,6.688,0.018,gaiaj,tplx,7250,209,3.90251,0.325245,NaN,NaN,2.36706,0.270963,1.63119,0.376831,0.122992,0.0422376,DWARF,13.9465,3.192978,99.13237,4.06986,0.0361915,NaN,27,0.007497361,,,0.007377491,186330949,planetcandidate,186330949,0.160748925217204,0.360756550882509,-0.918702614580403,9319253255170,567.788036637593
373916957,20180610,25482,9162-00986-1,107-010185,05265983-6837215,,J052659.83-683721.9,4658497043101947520,,,STAR,2mass,81.749324,-68.622658,tmmgaia,-3.9,2,-16.5,2,tycho2,13.16,0.85,hip,279.074338,-32.782517,322.983124,-86.243752,6.959,0.025,6.02,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.332,0.023,5.195,0.027,5.117,0.016,AAA-111-111-000-0-0,17.2,5.109,0.216,4.881,0.078,5.126,0.015,5.061,0.026,5.9146,0.0003,5.672,0.018,gaiaj,hplx,6859.19,45.877,NaN,NaN,NaN,NaN,3.53658,0.42296,1.65342,0.378579,0.0373794,0.0134113,DWARF,24.94325,5.966214,75.98784,4.90803,0.591785,NaN,354,0.004272132,,,1,189621954,bright,189621954,0.0523085456406773,0.360735788295641,-0.93120003602646,9315060396085,225.31087430875
294754816,20180610,22150,8888-01166-1,120-004472,04455916-6604434,,J044559.21-660442.9,4662611518678124928,31807126,,STAR,2mass,71.496536,-66.078728,tmgaia,24.96,2,31.56,2,sblink,10.71,0.62,hip,277.166061,-37.202621,355.193867,-82.580198,7.781,0.024,7.39,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.597,0.019,6.399,0.029,6.368,0.018,AAA-111-111-000-0-0,33.7,6.288,0.099,6.205,0.027,6.337,0.015,6.232,0.044,7.2574,0.000345996,6.98,0.017,gaiaj,hplx,6676,84,NaN,NaN,NaN,NaN,1.95012,0.233928,1.36862,0.295891,0.184544,0.0664112,DWARF,6.805855,1.632802,93.37068,5.40521,0.0642914,NaN,64,0.003067387,,,0.009415887,187316833,planetcandidate,187316833,0.12868425401026,0.384519435862825,-0.914103476753895,9318113260908,445.267987724847
38587180,20180610,19945,8872-01543-1,129-003766,04163933-6418559,,J041639.35-641855.6,4675906877698591616,29807581,,STAR,2mass,64.163905,-64.315541,tmgaia,19.9111,0.0726575,34.8238,0.083432,tgas,4.99499,0.21577,tgas,276.432971,-40.698923,359.826546,-79.112442,8.262,0.028,7.97,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.381,0.023,7.318,0.073,7.232,0.027,AAA-111-111-000-0-0,23.9,7.054,0.039,7.206,0.02,7.222,0.016,7.23,0.075,7.90611,0.000345996,7.689,0.018,gaiaj,tplx,7311,209,3.7099,0.343463,NaN,NaN,2.97547,0.380969,1.65418,0.378635,0.0627937,0.0241197,DWARF,22.78836,5.835486,200.2007,14.8111,0.0352565,NaN,35,0.0002704174,,,0.004355249,186136862,planetcandidate,186136862,0.188881325112383,0.390092439943806,-0.901194614565843,9316828879307,653.352980669044
25117406,20180610,19128,9153-01547-1,101-003588,04060306-6952168,,J040603.05-695216.4,4666405276168606208,33090436,,STAR,2mass,61.512796,-69.871351,tmgaia,18.0666,0.0386748,29.6817,0.043693,tgas,5.41995,0.239543,tgas,283.491526,-39.084072,329.683498,-79.039158,7.798,0.026,7.45,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.733,0.019,6.628,0.024,6.566,0.027,AAA-111-111-000-0-0,12.4,6.479,0.092,6.441,0.025,6.552,0.015,6.441,0.045,7.35688,0.000345996,7.096,0.017,gaiaj,tplx,7323,210,3.50712,0.344902,NaN,NaN,3.76311,0.486129,1.65876,0.378998,0.0311274,0.0120634,DWARF,36.68974,9.479366,184.5034,13.0686,0.091513,NaN,21,0.0007644835,,,0.003471115,185737030,planetcandidate,185737030,0.16413672477668,0.302463309383828,-0.938922298199466,9324862402889,657.616185101663
25155664,20180610,19704,9156-01811-1,098-003965,04131500-7025134,,J041315.12-702513.0,4654325148073394944,33562493,,STAR,2mass,63.312526,-70.42039,tmgaia,45.4289,0.0312151,59.9949,0.0301797,tgas,10.2669,0.418429,tgas,283.71228,-38.280789,326.381604,-79.587232,7.289,0.025,6.99,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.344,0.024,6.292,0.038,6.177,0.02,AAA-111-111-000-0-0,8.3,6.093,0.129,5.945,0.036,6.16,0.015,6.06,0.045,6.90258,0.000345996,6.671,0.018,gaiaj,tplx,7178,50,NaN,NaN,NaN,NaN,2.57275,0.289645,1.73968,0.383879,0.102159,0.0345038,DWARF,15.83083,3.564529,97.40038,4.88441,0.0959409,NaN,34,0.002286752,,,0.006539834,185984531,planetcandidate,185984531,0.150508663800354,0.299416222002118,-0.942176771165056,9325986320215,624.71698414567
141808675,20180610,29307,9172-00247-1,085-011585,06104267-7300470,,J061042.60-730046.7,5265894955917784192,33611656,,STAR,2mass,92.677808,-73.013068,tmgaia,-27.7271,0.0288623,30.5448,0.0309978,tgas,7.4899,0.27697,tgas,283.772162,-28.819531,263.092608,-83.483261,7.81,0.025,7.64,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.348,0.027,7.326,0.033,7.306,0.023,AAA-111-111-000-0-0,24.1,7.27,0.037,7.299,0.02,7.315,0.016,7.358,0.077,7.63905,0.000345996,7.527,0.019,gaiaj,tplx,8307,224,4.25489,0.30954,NaN,NaN,1.76728,0.213462,2.04679,0.396138,0.370815,0.134367,DWARF,13.39931,3.236887,133.5132,7.27833,0.0818053,NaN,88,0.0007869946,,,0.009794679,193297267,planetcandidate,193297267,-0.013649285031187,0.291834565059018,-0.956371415118076,10206020885193,390.754547201276
294981037,20180610,22372,9161-00134-1,112-004570,04485781-6742504,,J044857.80-674250.7,4661610168528991872,32012067,,STAR,2mass,72.240866,-67.714017,tmgaia,-22.9831,0.0444813,-25.1311,0.0495988,tgas,8.83738,0.241336,tgas,279.002212,-36.428835,342.393359,-83.029629,7.831,0.026,7.64,0.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.272,0.026,7.22,0.027,7.2,0.031,AAA-111-111-000-0-0,14.6,7.066,0.043,7.113,0.024,7.156,0.02,6.984,0.061,7.61368,0.000345996,7.479,0.019,gaiaj,tplx,7890,218,4.29319,0.305902,NaN,NaN,1.62334,0.183081,1.88619,0.389755,0.440917,0.14918,DWARF,9.200718,2.075322,113.1557,NaN,0.13956,NaN,149,0.00532751,,,0.0112542,187489856,planetcandidate,187489856,0.115671204602312,0.361158435263864,-0.925302521915729,9327431447900,418.24541568855
176931266,20180610,,9181-00673-1,097-012718,06410262-7039045,,J064102.60-703903.6,5266837787138590976,33624278,,STAR,2mass,100.260953,-70.651246,tmgaia,-12.4872,0.365441,73.0502,0.366709,tgas,9.99607,0.281401,tgas,281.259434,-26.333678,232.239585,-84.469364,7.635,0.025,7.354,0.002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.847,0.03,6.82,0.02,6.698,0.029,AAA-111-111-000-0-0,33.8,6.708,0.057,6.713,0.021,6.751,0.015,6.731,0.047,7.3174,0.000345996,7.125,0.02,gaiaj,tplx,7879,218,4.18461,0.303265,NaN,NaN,1.83734,0.203568,1.88175,0.389606,0.303384,0.10084,DWARF,11.72083,2.597216,100.0393,4.11646,0.0858511,NaN,44,0.005895302,,,0.009966825,196991633,planetcandidate,196991633,-0.0590181121990642,0.32601849963435,-0.943519369344703,10207481904060,331.587448489687
